,Time,Price,Volume
415,2021-07-20 13:55:34,1388.4,287372.0
416,2021-07-20 13:55:30,1388.5,287234.0
417,2021-07-20 13:55:25,1388.5,287160.0
418,2021-07-20 13:55:21,1388.4,287111.0
419,2021-07-20 13:55:17,1387.2,286989.0
420,2021-07-20 13:55:13,1387.7,286925.0
421,2021-07-20 13:55:09,1387.1,286847.0
422,2021-07-20 13:55:04,1387.1,286760.0
423,2021-07-20 13:54:59,1387.7,286670.0
424,2021-07-20 13:54:56,1387.0,286508.0
425,2021-07-20 13:54:52,1386.8,286416.0
426,2021-07-20 13:54:48,1386.9,286377.0
427,2021-07-20 13:54:43,1386.8,286335.0
428,2021-07-20 13:54:39,1386.8,286327.0
429,2021-07-20 13:54:35,1386.3,286233.0
430,2021-07-20 13:54:31,1386.0,286160.0
431,2021-07-20 13:54:23,1385.9,286001.0
432,2021-07-20 13:54:19,1385.7,285696.0
433,2021-07-20 13:54:11,1385.9,285582.0
434,2021-07-20 13:54:07,1385.7,285386.0
435,2021-07-20 13:54:03,1385.8,285296.0
436,2021-07-20 13:53:59,1385.7,285274.0
437,2021-07-20 13:53:55,1385.9,285238.0
438,2021-07-20 13:53:50,1386.0,285017.0
439,2021-07-20 13:53:46,1386.2,284753.0
440,2021-07-20 13:53:41,1386.6,284572.0
441,2021-07-20 13:53:37,1386.6,284515.0
442,2021-07-20 13:53:33,1386.8,284423.0
443,2021-07-20 13:53:29,1387.1,284355.0
444,2021-07-20 13:53:24,1387.3,284200.0
445,2021-07-20 13:53:19,1387.6,284072.0
446,2021-07-20 13:53:14,1387.6,284027.0
447,2021-07-20 13:53:10,1387.5,283984.0
448,2021-07-20 13:53:06,1387.7,283970.0
449,2021-07-20 13:53:02,1387.8,283926.0
450,2021-07-20 13:52:58,1387.8,283861.0
451,2021-07-20 13:52:50,1387.2,283716.0
452,2021-07-20 13:52:46,1387.6,283624.0
453,2021-07-20 13:52:42,1387.0,283531.0
454,2021-07-20 13:52:33,1387.2,283459.0
455,2021-07-20 13:52:29,1387.0,283403.0
456,2021-07-20 13:52:25,1387.0,283297.0
457,2021-07-20 13:52:21,1387.6,283209.0
458,2021-07-20 13:52:16,1387.1,283088.0
459,2021-07-20 13:52:12,1388.0,283018.0
460,2021-07-20 13:52:08,1388.4,282979.0
461,2021-07-20 13:52:04,1388.8,282957.0
462,2021-07-20 13:51:59,1388.8,282907.0
463,2021-07-20 13:51:55,1389.0,282844.0
464,2021-07-20 13:51:51,1389.0,282770.0
465,2021-07-20 13:51:47,1388.9,282727.0
466,2021-07-20 13:51:43,1388.9,282614.0
467,2021-07-20 13:51:39,1389.4,282525.0
468,2021-07-20 13:51:35,1389.2,282414.0
469,2021-07-20 13:51:31,1389.0,282388.0
470,2021-07-20 13:51:26,1388.9,282288.0
471,2021-07-20 13:51:22,1388.7,282206.0
472,2021-07-20 13:51:18,1388.2,282100.0
473,2021-07-20 13:51:13,1388.2,282060.0
474,2021-07-20 13:51:09,1387.8,281893.0
475,2021-07-20 13:51:05,1387.8,281809.0
476,2021-07-20 13:51:01,1387.8,281783.0
477,2021-07-20 13:50:53,1388.6,281760.0
478,2021-07-20 13:50:49,1388.6,281646.0
479,2021-07-20 13:50:45,1388.6,281613.0
480,2021-07-20 13:50:41,1388.7,281518.0
481,2021-07-20 13:50:36,1389.0,281393.0
482,2021-07-20 13:50:33,1389.0,281303.0
483,2021-07-20 13:50:29,1389.4,281235.0
484,2021-07-20 13:50:25,1389.7,281165.0
485,2021-07-20 13:50:21,1389.7,281097.0
486,2021-07-20 13:50:17,1390.0,280919.0
487,2021-07-20 13:50:13,1390.0,280664.0
488,2021-07-20 13:50:09,1389.7,280499.0
489,2021-07-20 13:50:05,1390.0,280220.0
490,2021-07-20 13:50:01,1389.9,280023.0
491,2021-07-20 13:49:57,1389.0,279964.0
492,2021-07-20 13:49:53,1389.0,279865.0
493,2021-07-20 13:49:49,1388.8,279713.0
494,2021-07-20 13:49:44,1388.9,279560.0
495,2021-07-20 13:49:41,1388.8,279504.0
496,2021-07-20 13:49:36,1387.7,279340.0
497,2021-07-20 13:49:32,1387.6,279238.0
498,2021-07-20 13:49:28,1387.5,279151.0
499,2021-07-20 13:49:24,1387.6,279070.0
500,2021-07-20 13:49:20,1387.3,279019.0
501,2021-07-20 13:49:16,1387.7,278831.0
502,2021-07-20 13:49:11,1387.4,278758.0
503,2021-07-20 13:49:03,1387.4,278684.0
504,2021-07-20 13:48:59,1387.9,278617.0
505,2021-07-20 13:48:55,1387.0,278484.0
506,2021-07-20 13:48:50,1386.8,278299.0
507,2021-07-20 13:48:46,1386.3,278232.0
508,2021-07-20 13:48:42,1386.1,278088.0
509,2021-07-20 13:48:34,1386.0,278018.0
510,2021-07-20 13:48:30,1386.7,277944.0
511,2021-07-20 13:48:26,1385.3,277521.0
512,2021-07-20 13:48:18,1385.4,277237.0
513,2021-07-20 13:48:14,1385.2,277084.0
514,2021-07-20 13:48:10,1385.4,276995.0
515,2021-07-20 13:48:06,1385.4,276962.0
516,2021-07-20 13:48:02,1385.4,276868.0
517,2021-07-20 13:47:57,1385.8,276721.0
518,2021-07-20 13:47:53,1386.0,276613.0
519,2021-07-20 13:47:49,1386.4,276343.0
520,2021-07-20 13:47:45,1386.3,276300.0
521,2021-07-20 13:47:41,1386.8,276181.0
522,2021-07-20 13:47:37,1386.7,276092.0
523,2021-07-20 13:47:33,1387.5,275939.0
524,2021-07-20 13:47:29,1387.6,275858.0
525,2021-07-20 13:47:25,1387.5,275687.0
526,2021-07-20 13:47:21,1387.6,275474.0
527,2021-07-20 13:47:17,1387.0,275430.0
528,2021-07-20 13:47:13,1387.0,275260.0
529,2021-07-20 13:47:04,1386.7,275151.0
530,2021-07-20 13:47:00,1386.7,275005.0
531,2021-07-20 13:46:56,1386.7,274508.0
532,2021-07-20 13:46:47,1386.2,274100.0
533,2021-07-20 13:46:39,1386.0,273829.0
534,2021-07-20 13:46:31,1386.0,273568.0
535,2021-07-20 13:46:27,1386.0,273460.0
536,2021-07-20 13:46:19,1386.0,273046.0
537,2021-07-20 13:46:12,1386.3,272631.0
538,2021-07-20 13:46:08,1386.7,272546.0
539,2021-07-20 13:46:04,1387.2,272296.0
540,2021-07-20 13:46:00,1387.2,272149.0
541,2021-07-20 13:45:56,1387.2,271884.0
542,2021-07-20 13:45:52,1388.0,271705.0
543,2021-07-20 13:45:48,1387.8,271646.0
544,2021-07-20 13:45:44,1388.0,271494.0
545,2021-07-20 13:45:40,1389.0,271378.0
546,2021-07-20 13:45:36,1389.3,271224.0
547,2021-07-20 13:45:33,1389.5,271106.0
548,2021-07-20 13:45:29,1389.5,271046.0
549,2021-07-20 13:45:25,1390.0,270858.0
550,2021-07-20 13:45:21,1389.4,270443.0
551,2021-07-20 13:45:16,1390.0,270210.0
552,2021-07-20 13:45:12,1390.0,269763.0
553,2021-07-20 13:45:07,1390.5,269657.0
554,2021-07-20 13:44:59,1390.7,269339.0
555,2021-07-20 13:44:55,1391.0,269127.0
556,2021-07-20 13:44:48,1391.0,268963.0
